
   9.972549D-01  1.000000D+00  1.856812D+04  1.708271D+07  1.022603D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  9.036008D-01  3.119394D+00  1.974182D+18
   9.972360D-01  1.000000D+00  1.862400D+04  1.745550D+07  1.040524D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  9.023536D-01  3.104581D+00  2.018364D+18
   9.972171D-01  1.000000D+00  1.868015D+04  1.783641D+07  1.058736D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  9.011100D-01  3.089910D+00  2.063443D+18
   9.971981D-01  1.000000D+00  1.873657D+04  1.822564D+07  1.077245D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.998701D-01  3.075379D+00  2.109437D+18
   9.971790D-01  1.000000D+00  1.879328D+04  1.862337D+07  1.096059D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.986336D-01  3.060984D+00  2.156371D+18
   9.971599D-01  1.000000D+00  1.885028D+04  1.902977D+07  1.115185D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.974006D-01  3.046726D+00  2.204267D+18
   9.971406D-01  1.000000D+00  1.890755D+04  1.944504D+07  1.134631D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.961713D-01  3.032603D+00  2.253148D+18
   9.971213D-01  1.000000D+00  1.896512D+04  1.986937D+07  1.154405D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.949454D-01  3.018611D+00  2.303042D+18
   9.971019D-01  1.000000D+00  1.902299D+04  2.030296D+07  1.174517D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.937232D-01  3.004750D+00  2.353973D+18
   9.970824D-01  1.000000D+00  1.908115D+04  2.074602D+07  1.194968D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.925045D-01  2.991019D+00  2.405956D+18
   9.970628D-01  1.000000D+00  1.913960D+04  2.119874D+07  1.215767D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.912893D-01  2.977415D+00  2.459018D+18
   9.970431D-01  1.000000D+00  1.919837D+04  2.166134D+07  1.236926D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.900776D-01  2.963936D+00  2.513191D+18
   9.970234D-01  1.000000D+00  1.925744D+04  2.213404D+07  1.258456D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.888692D-01  2.950579D+00  2.568510D+18
   9.970035D-01  1.000000D+00  1.931682D+04  2.261705D+07  1.280370D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.876639D-01  2.937339D+00  2.625017D+18
   9.969836D-01  1.000000D+00  1.937651D+04  2.311061D+07  1.302683D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.864611D-01  2.924209D+00  2.682755D+18
   9.969636D-01  1.000000D+00  1.943652D+04  2.361493D+07  1.325411D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.852610D-01  2.911191D+00  2.741768D+18
   9.969435D-01  1.000000D+00  1.949684D+04  2.413026D+07  1.348557D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.840636D-01  2.898282D+00  2.802073D+18
   9.969233D-01  1.000000D+00  1.955748D+04  2.465683D+07  1.372081D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.828533D-01  2.885315D+00  2.863764D+18
   9.969031D-01  1.000000D+00  1.961845D+04  2.519490D+07  1.395980D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.816360D-01  2.872352D+00  2.926793D+18
   9.968827D-01  1.000000D+00  1.967974D+04  2.574470D+07  1.420261D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.804197D-01  2.859483D+00  2.991103D+18
   9.968623D-01  1.000000D+00  1.974136D+04  2.630651D+07  1.444936D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.792047D-01  2.846705D+00  3.056728D+18
   9.968418D-01  1.000000D+00  1.980332D+04  2.688057D+07  1.470015D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.779910D-01  2.834021D+00  3.123700D+18
   9.968212D-01  1.000000D+00  1.986561D+04  2.746717D+07  1.495508D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.767788D-01  2.821429D+00  3.192053D+18
   9.968004D-01  1.000000D+00  1.992825D+04  2.806656D+07  1.521427D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.755678D-01  2.808928D+00  3.261829D+18
   9.967797D-01  1.000000D+00  1.999124D+04  2.867903D+07  1.547787D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.743585D-01  2.796520D+00  3.333065D+18
   9.967588D-01  1.000000D+00  2.005457D+04  2.930487D+07  1.574592D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.731511D-01  2.784206D+00  3.405786D+18
   9.967378D-01  1.000000D+00  2.011825D+04  2.994437D+07  1.601844D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.719458D-01  2.771988D+00  3.480003D+18
   9.967167D-01  1.000000D+00  2.018229D+04  3.059782D+07  1.629555D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.707427D-01  2.759864D+00  3.555756D+18
   9.966956D-01  1.000000D+00  2.024670D+04  3.126553D+07  1.657739D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.695418D-01  2.747837D+00  3.633087D+18
   9.966743D-01  1.000000D+00  2.031146D+04  3.194781D+07  1.686409D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.683432D-01  2.735903D+00  3.712042D+18
   9.966529D-01  1.000000D+00  2.037660D+04  3.264498D+07  1.715583D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.671469D-01  2.724062D+00  3.792673D+18
   9.966315D-01  1.000000D+00  2.044211D+04  3.335736D+07  1.745277D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.659529D-01  2.712314D+00  3.875030D+18
   9.966100D-01  1.000000D+00  2.050800D+04  3.408529D+07  1.775510D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.647614D-01  2.700659D+00  3.959170D+18
   9.965883D-01  1.000000D+00  2.057426D+04  3.482911D+07  1.806270D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.635723D-01  2.689095D+00  4.045079D+18
   9.965666D-01  1.000000D+00  2.064090D+04  3.558915D+07  1.837521D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.623859D-01  2.677625D+00  4.132694D+18
   9.965448D-01  1.000000D+00  2.070793D+04  3.636578D+07  1.869274D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.612022D-01  2.666246D+00  4.222051D+18
   9.965229D-01  1.000000D+00  2.077536D+04  3.715936D+07  1.901540D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.600210D-01  2.654956D+00  4.313190D+18
   9.965008D-01  1.000000D+00  2.084317D+04  3.797026D+07  1.934328D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.588423D-01  2.643756D+00  4.406152D+18
   9.964787D-01  1.000000D+00  2.091139D+04  3.879885D+07  1.967652D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.576661D-01  2.632642D+00  4.500981D+18
   9.964565D-01  1.000000D+00  2.098001D+04  3.964553D+07  2.001524D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.564918D-01  2.621609D+00  4.597732D+18
   9.964342D-01  1.000000D+00  2.104904D+04  4.051068D+07  2.035959D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.553128D-01  2.610594D+00  4.696564D+18
   9.964118D-01  1.000000D+00  2.111848D+04  4.139471D+07  2.070970D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.541338D-01  2.599642D+00  4.797456D+18
   9.963893D-01  1.000000D+00  2.118834D+04  4.229803D+07  2.106575D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.529551D-01  2.588753D+00  4.900461D+18
   9.963667D-01  1.000000D+00  2.125862D+04  4.322107D+07  2.142790D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.517767D-01  2.577929D+00  5.005636D+18
   9.963439D-01  1.000000D+00  2.132932D+04  4.416424D+07  2.179615D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.505988D-01  2.567170D+00  5.113000D+18
   9.963211D-01  1.000000D+00  2.140045D+04  4.512800D+07  2.217055D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.494215D-01  2.556476D+00  5.222584D+18
   9.962982D-01  9.999999D-01  2.147202D+04  4.611279D+07  2.255129D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.482447D-01  2.545846D+00  5.334453D+18
   9.962752D-01  9.999999D-01  2.154402D+04  4.711907D+07  2.293856D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.470686D-01  2.535281D+00  5.448672D+18
   9.962520D-01  9.999999D-01  2.161648D+04  4.814731D+07  2.333258D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.458933D-01  2.524781D+00  5.565313D+18
   9.962288D-01  9.999999D-01  2.168938D+04  4.919799D+07  2.373358D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.447186D-01  2.514345D+00  5.684457D+18
   9.962054D-01  9.999999D-01  2.176274D+04  5.027160D+07  2.414127D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.435451D-01  2.503976D+00  5.806046D+18
   9.961820D-01  9.999999D-01  2.183655D+04  5.136863D+07  2.455534D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.423728D-01  2.493675D+00  5.930027D+18
   9.961584D-01  9.999999D-01  2.191083D+04  5.248960D+07  2.497593D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.412019D-01  2.483442D+00  6.056451D+18
   9.961348D-01  9.999999D-01  2.198559D+04  5.363504D+07  2.540318D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.400326D-01  2.473278D+00  6.185370D+18
   9.961110D-01  9.999999D-01  2.206082D+04  5.480547D+07  2.583723D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.388649D-01  2.463183D+00  6.316840D+18
   9.960871D-01  9.999999D-01  2.213653D+04  5.600145D+07  2.627825D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.376987D-01  2.453155D+00  6.450926D+18
   9.960631D-01  9.999999D-01  2.221273D+04  5.722352D+07  2.672641D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.365343D-01  2.443196D+00  6.587688D+18
   9.960390D-01  9.999999D-01  2.228943D+04  5.847226D+07  2.718190D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.353716D-01  2.433305D+00  6.727193D+18
   9.960148D-01  9.999999D-01  2.236662D+04  5.974825D+07  2.764492D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.342109D-01  2.423483D+00  6.869512D+18
   9.959905D-01  9.999999D-01  2.244431D+04  6.105208D+07  2.811567D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.330523D-01  2.413730D+00  7.014719D+18
   9.959660D-01  9.999999D-01  2.252251D+04  6.238437D+07  2.859438D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.318959D-01  2.404047D+00  7.162890D+18
   9.959415D-01  9.999999D-01  2.260122D+04  6.374573D+07  2.908101D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.307471D-01  2.394478D+00  7.313904D+18
   9.959168D-01  9.999999D-01  2.268045D+04  6.513680D+07  2.957570D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.296020D-01  2.384990D+00  7.467909D+18
   9.958920D-01  9.999999D-01  2.276021D+04  6.655823D+07  3.007864D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.284569D-01  2.375550D+00  7.625084D+18
   9.958671D-01  9.999999D-01  2.284049D+04  6.801067D+07  3.059009D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.273116D-01  2.366157D+00  7.785523D+18
   9.958421D-01  9.999999D-01  2.292132D+04  6.949481D+07  3.111031D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.261658D-01  2.356810D+00  7.949329D+18
   9.958170D-01  9.999999D-01  2.300268D+04  7.101133D+07  3.163958D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.250200D-01  2.347509D+00  8.116598D+18
   9.957917D-01  9.999999D-01  2.308460D+04  7.256095D+07  3.217754D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.238742D-01  2.338256D+00  8.287271D+18
   9.957664D-01  9.999999D-01  2.316707D+04  7.414439D+07  3.272385D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.227285D-01  2.329051D+00  8.461280D+18
   9.957409D-01  9.999999D-01  2.325010D+04  7.576238D+07  3.327866D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.215830D-01  2.319894D+00  8.638697D+18
   9.957152D-01  9.999999D-01  2.333369D+04  7.741568D+07  3.384215D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.204379D-01  2.310787D+00  8.819596D+18
   9.956895D-01  9.999999D-01  2.341787D+04  7.910505D+07  3.441451D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.192932D-01  2.301729D+00  9.004051D+18
   9.956636D-01  9.999999D-01  2.350262D+04  8.083130D+07  3.499594D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.181490D-01  2.292721D+00  9.192146D+18
   9.956377D-01  9.999999D-01  2.358796D+04  8.259521D+07  3.558666D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.170057D-01  2.283765D+00  9.383965D+18
   9.956116D-01  9.999999D-01  2.367390D+04  8.439761D+07  3.618692D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.158632D-01  2.274861D+00  9.579599D+18
   9.955853D-01  9.999999D-01  2.376043D+04  8.623935D+07  3.679695D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.147219D-01  2.266010D+00  9.779140D+18
   9.955590D-01  9.999999D-01  2.384756D+04  8.812128D+07  3.741682D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.135819D-01  2.257213D+00  9.982630D+18
   9.955325D-01  9.999999D-01  2.393531D+04  9.004427D+07  3.804663D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.124435D-01  2.248472D+00  1.019012D+19
   9.955059D-01  9.999999D-01  2.402367D+04  9.200923D+07  3.868660D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.113066D-01  2.239785D+00  1.040171D+19
   9.954791D-01  9.999999D-01  2.411266D+04  9.401707D+07  3.933697D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.101714D-01  2.231155D+00  1.061749D+19
   9.954522D-01  9.999999D-01  2.420229D+04  9.606872D+07  3.999802D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.090380D-01  2.222580D+00  1.083756D+19
   9.954252D-01  9.999999D-01  2.429256D+04  9.816515D+07  4.067003D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.079170D-01  2.214140D+00  1.106165D+19
   9.953981D-01  9.999999D-01  2.438349D+04  1.003073D+08  4.135331D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.068049D-01  2.205808D+00  1.128998D+19
   9.953708D-01  9.999999D-01  2.447506D+04  1.024962D+08  4.204819D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.056928D-01  2.197515D+00  1.152302D+19
   9.953434D-01  9.999999D-01  2.456730D+04  1.047329D+08  4.275456D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.045806D-01  2.189260D+00  1.176077D+19
   9.953159D-01  9.999999D-01  2.466020D+04  1.070184D+08  4.347177D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.034683D-01  2.181044D+00  1.200310D+19
   9.952882D-01  9.999999D-01  2.475378D+04  1.093538D+08  4.420002D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.023558D-01  2.172867D+00  1.225011D+19
   9.952604D-01  9.999999D-01  2.484804D+04  1.117401D+08  4.493955D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.012433D-01  2.164727D+00  1.250191D+19
   9.952324D-01  9.999999D-01  2.494298D+04  1.141785D+08  4.569059D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  8.001307D-01  2.156625D+00  1.275859D+19
   9.952043D-01  9.999999D-01  2.503861D+04  1.166702D+08  4.645340D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.990182D-01  2.148562D+00  1.302028D+19
   9.951761D-01  9.999999D-01  2.513495D+04  1.192162D+08  4.722805D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.979057D-01  2.140536D+00  1.328703D+19
   9.951477D-01  9.999999D-01  2.523199D+04  1.218177D+08  4.801471D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.967932D-01  2.132549D+00  1.355894D+19
   9.951192D-01  9.999999D-01  2.532975D+04  1.244760D+08  4.881360D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.956810D-01  2.124600D+00  1.383612D+19
   9.950906D-01  9.999999D-01  2.542824D+04  1.271924D+08  4.962498D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.945690D-01  2.116690D+00  1.411866D+19
   9.950618D-01  9.999999D-01  2.552747D+04  1.299680D+08  5.044910D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.934574D-01  2.108820D+00  1.440670D+19
   9.950328D-01  9.999999D-01  2.562745D+04  1.328041D+08  5.128626D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.923464D-01  2.100990D+00  1.470035D+19
   9.950037D-01  9.999999D-01  2.572818D+04  1.357022D+08  5.213676D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.912363D-01  2.093203D+00  1.499972D+19
   9.949745D-01  9.999998D-01  2.582968D+04  1.386635D+08  5.300094D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.901272D-01  2.085459D+00  1.530497D+19
   9.949451D-01  9.999998D-01  2.593194D+04  1.416895D+08  5.387916D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.890194D-01  2.077760D+00  1.561623D+19
   9.949155D-01  9.999998D-01  2.603497D+04  1.447814D+08  5.477179D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.879132D-01  2.070106D+00  1.593364D+19
   9.948858D-01  9.999998D-01  2.613878D+04  1.479409D+08  5.567927D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.868266D-01  2.062622D+00  1.625640D+19
   9.948560D-01  9.999998D-01  2.624338D+04  1.511692D+08  5.660191D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.857463D-01  2.055215D+00  1.658535D+19
   9.948260D-01  9.999998D-01  2.634875D+04  1.544681D+08  5.753886D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.846665D-01  2.047844D+00  1.692057D+19
   9.947958D-01  9.999998D-01  2.645493D+04  1.578389D+08  5.848996D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.835872D-01  2.040509D+00  1.726210D+19
   9.947655D-01  9.999998D-01  2.656190D+04  1.612833D+08  5.945544D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.825081D-01  2.033207D+00  1.761005D+19
   9.947351D-01  9.999998D-01  2.666970D+04  1.648028D+08  6.043551D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.814290D-01  2.025938D+00  1.796456D+19
   9.947044D-01  9.999998D-01  2.677832D+04  1.683992D+08  6.143044D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.803499D-01  2.018700D+00  1.832577D+19
   9.946736D-01  9.999998D-01  2.688777D+04  1.720740D+08  6.244047D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.792706D-01  2.011494D+00  1.869382D+19
   9.946427D-01  9.999998D-01  2.699807D+04  1.758290D+08  6.346590D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.781912D-01  2.004318D+00  1.906885D+19
   9.946116D-01  9.999998D-01  2.710923D+04  1.796660D+08  6.450702D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.771118D-01  1.997172D+00  1.945100D+19
   9.945803D-01  9.999998D-01  2.722125D+04  1.835867D+08  6.556416D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.760323D-01  1.990059D+00  1.984044D+19
   9.945489D-01  9.999998D-01  2.733413D+04  1.875929D+08  6.663767D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.749533D-01  1.982978D+00  2.023730D+19
   9.945173D-01  9.999998D-01  2.744790D+04  1.916866D+08  6.772792D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.738747D-01  1.975931D+00  2.064175D+19
   9.944855D-01  9.999998D-01  2.756255D+04  1.958696D+08  6.883530D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.727968D-01  1.968919D+00  2.105397D+19
   9.944536D-01  9.999998D-01  2.767809D+04  2.001439D+08  6.996021D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.717199D-01  1.961943D+00  2.147411D+19
   9.944214D-01  9.999998D-01  2.779453D+04  2.045115D+08  7.110299D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.706440D-01  1.955005D+00  2.190235D+19
   9.943892D-01  9.999998D-01  2.791187D+04  2.089743D+08  7.226405D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.695696D-01  1.948105D+00  2.233884D+19
   9.943567D-01  9.999998D-01  2.803013D+04  2.135346D+08  7.344378D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.685003D-01  1.941268D+00  2.278349D+19
   9.943241D-01  9.999998D-01  2.814932D+04  2.181944D+08  7.464264D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.674511D-01  1.934587D+00  2.323536D+19
   9.942913D-01  9.999998D-01  2.826943D+04  2.229558D+08  7.586060D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.664033D-01  1.927942D+00  2.369588D+19
   9.942583D-01  9.999998D-01  2.839048D+04  2.278212D+08  7.709670D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.653566D-01  1.921332D+00  2.416484D+19
   9.942251D-01  9.999997D-01  2.851248D+04  2.327927D+08  7.835116D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.643110D-01  1.914757D+00  2.464237D+19
   9.941918D-01  9.999997D-01  2.863544D+04  2.378728D+08  7.962428D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.632663D-01  1.908213D+00  2.512865D+19
   9.941583D-01  9.999997D-01  2.875938D+04  2.430637D+08  8.091639D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.622223D-01  1.901701D+00  2.562387D+19
   9.941246D-01  9.999997D-01  2.888429D+04  2.483678D+08  8.222793D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.611789D-01  1.895220D+00  2.612825D+19
   9.940907D-01  9.999997D-01  2.901019D+04  2.537877D+08  8.355930D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.601363D-01  1.888769D+00  2.664198D+19
   9.940566D-01  9.999997D-01  2.913709D+04  2.593259D+08  8.491080D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.590944D-01  1.882350D+00  2.716522D+19
   9.940224D-01  9.999997D-01  2.926500D+04  2.649849D+08  8.628275D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.580534D-01  1.875962D+00  2.769814D+19
   9.939879D-01  9.999997D-01  2.939394D+04  2.707675D+08  8.767549D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.570132D-01  1.869604D+00  2.824094D+19
   9.939533D-01  9.999997D-01  2.952391D+04  2.766762D+08  8.908936D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.559740D-01  1.863278D+00  2.879378D+19
   9.939184D-01  9.999997D-01  2.965492D+04  2.827138D+08  9.052476D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.549359D-01  1.856984D+00  2.935687D+19
   9.938834D-01  9.999997D-01  2.978698D+04  2.888832D+08  9.198207D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.538990D-01  1.850723D+00  2.993039D+19
   9.938482D-01  9.999997D-01  2.992011D+04  2.951873D+08  9.346174D-05  7.288076D-01  2.520013D-01  3.298929D-03  1.014337D-03  9.217953D-03  7.528635D-01  1.844496D+00  3.051454D+19
